Pack List,Customer/Outlet,Pickup Location,Order ID,Item,Pack date,Planned Pack,Actual Pack,Unit,Pack Instruction,Assignee,Labor Time (hr)
Thursday 07/04/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",07/04/2022,8,8,bn,,גאיה גינה,0
Thursday 07/04/2022,חנות הגינה ,,,"גזר
Full-Size",07/04/2022,7,7,bn,,גאיה גינה,0
Thursday 07/04/2022,חנות הגינה ,,,כרישה,07/04/2022,15,15,bn,,גאיה גינה,0
Thursday 07/04/2022,חנות הגינה ,,,"צנונית
Full-Size",07/04/2022,6,6,bn,,גאיה גינה,0
Thursday 07/04/2022,חנות הגינה ,,,"שום ירוק
Scapes",07/04/2022,6,6,bn,,גאיה גינה,0
Thursday 07/04/2022,חנות הגינה ,,,"תבלין - נענע
Full-Size",07/04/2022,3,3,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",04/04/2022,20,20,hd,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"(חסה) אייסברג
Full-Size",04/04/2022,15,15,hd,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"(חסה) מסולסלת
Full-Size",04/04/2022,15,15,hd,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"(ירק) כוסברה
Leaf",04/04/2022,20,20,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",04/04/2022,6,6,cs,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"(ירק) שמיר
Leaf",04/04/2022,10,10,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"לאושטיאן
Full-Size",04/04/2022,8,8,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",04/04/2022,15,15,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,תרד ניוזילנדי,04/04/2022,1.5,1.5,kg,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",04/04/2022,8,8,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",04/04/2022,10,10,cs,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"גזר
Full-Size",04/04/2022,5,5,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,כרישה,04/04/2022,8,8,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"צנונית
Full-Size",04/04/2022,5,5,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"צנון
Full-Size",04/04/2022,4,4,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"שום ירוק
Scapes",04/04/2022,5,5,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"תבלין - אזוב
Full-Size",04/04/2022,2,2,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,"תבלין - נענע
Full-Size",04/04/2022,3,3,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,תבלין - מרווה,04/04/2022,2,2,bn,,גאיה גינה,0
Monday 04/04/2022,חנות הגינה ,,,תפוז,04/04/2022,8,8,kg,,גאיה גינה,0
Wednesday 30/03/2022,b2b ,,,"(חסה) חמאה
Full-Size",30/03/2022,6,6,hd,שינוי בחסות: 4 מסולסלות(אם יש אז 2 סלנובה) 1 ערבית,גאיה גינה,0
Wednesday 30/03/2022,b2b ,,,"סלרי
Full-Size",30/03/2022,1,1,bn,שינוי בחסות: 4 מסולסלות(אם יש אז 2 סלנובה) 1 ערבית,גאיה גינה,0
Wednesday 30/03/2022,b2b ,,,"(ירק) כוסברה
Leaf",30/03/2022,9,9,bn,שינוי בחסות: 4 מסולסלות(אם יש אז 2 סלנובה) 1 ערבית,גאיה גינה,0
Wednesday 30/03/2022,b2b ,,,"(ירק) שמיר
Leaf",30/03/2022,2,2,bn,שינוי בחסות: 4 מסולסלות(אם יש אז 2 סלנובה) 1 ערבית,גאיה גינה,0
Wednesday 30/03/2022,b2b ,,,"(ירק) פטרוזיליה
Full-Size",30/03/2022,12,12,bn,שינוי בחסות: 4 מסולסלות(אם יש אז 2 סלנובה) 1 ערבית,גאיה גינה,0
Wednesday 30/03/2022,b2b ,,,"בייבי מיקס
Full-Size",30/03/2022,3,3,cs,שינוי בחסות: 4 מסולסלות(אם יש אז 2 סלנובה) 1 ערבית,גאיה גינה,0
Wednesday 30/03/2022,b2b ,,,"גזר
Full-Size",30/03/2022,9,9,bn,שינוי בחסות: 4 מסולסלות(אם יש אז 2 סלנובה) 1 ערבית,גאיה גינה,0
Wednesday 30/03/2022,b2b ,,,"תבלין - נענע
Full-Size",30/03/2022,3,3,bn,שינוי בחסות: 4 מסולסלות(אם יש אז 2 סלנובה) 1 ערבית,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",28/03/2022,20,20,hd,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"(חסה) חמאה
Full-Size",28/03/2022,10,10,hd,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"(חסה) אייסברג
Full-Size",28/03/2022,10,10,hd,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"(חסה) מסולסלת
Full-Size",28/03/2022,10,10,hd,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"(חסה) סלנובה
Full-Size",28/03/2022,8,8,cs,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"בזיל
Full-Size",28/03/2022,10,10,cs,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"סלרי
Full-Size",28/03/2022,10,10,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"מנגולד
Full-Size",28/03/2022,8,8,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"(ירק) כוסברה
Leaf",28/03/2022,20,20,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",28/03/2022,8,8,cs,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"(ירק) שמיר
Leaf",28/03/2022,15,15,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"קייל
Full-Size",28/03/2022,4,4,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"לאושטיאן
Full-Size",28/03/2022,8,8,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",28/03/2022,25,25,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,תרד ניוזילנדי,28/03/2022,10,10,kg,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",28/03/2022,10,10,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",28/03/2022,10,10,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",28/03/2022,12,12,cs,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"כרוב
Full-Size",28/03/2022,5,5,kg,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"גזר
Full-Size",28/03/2022,4,4,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,כרישה,28/03/2022,4,4,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"אפונה
Full-Size",28/03/2022,0.5,0.5,kg,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"צנונית
Full-Size",28/03/2022,4,4,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"צנון
Full-Size",28/03/2022,4,4,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"שום ירוק
Scapes",28/03/2022,6,6,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,"תבלין - נענע
Full-Size",28/03/2022,1,1,bn,,גאיה גינה,0
Monday 28/03/2022,חנות הגינה ,,,תות שדה,28/03/2022,1,1,kg,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",24/03/2022,25,25,hd,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"(חסה) חמאה
Full-Size",24/03/2022,15,15,hd,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"(חסה) סלנובה
Full-Size",24/03/2022,1,1,cs,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"בזיל
Full-Size",24/03/2022,15,15,cs,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"סלרי
Full-Size",24/03/2022,10,10,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"מנגולד
Full-Size",24/03/2022,6,6,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"(ירק) כוסברה
Leaf",24/03/2022,20,20,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",24/03/2022,4,4,cs,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"(ירק) שמיר
Leaf",24/03/2022,15,15,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"קייל
Full-Size",24/03/2022,4,4,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"לאושטיאן
Full-Size",24/03/2022,12,12,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",24/03/2022,25,25,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,תרד ניוזילנדי,24/03/2022,1.5,1.5,kg,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",24/03/2022,10,10,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",24/03/2022,12,12,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",24/03/2022,20,20,cs,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"כרוב
Full-Size",24/03/2022,8,8,kg,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"גזר
Full-Size",24/03/2022,4,4,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,כרישה,24/03/2022,6,6,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"אפונה
Full-Size",24/03/2022,2,2,kg,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"צנונית
Full-Size",24/03/2022,4,4,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"צנון
Full-Size",24/03/2022,2,2,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"שום ירוק
Scapes",24/03/2022,5,5,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"תבלין - אזוב
Full-Size",24/03/2022,2,2,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,"תבלין - נענע
Full-Size",24/03/2022,1,1,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,תבלין - מרווה,24/03/2022,2,2,bn,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,תפוז,24/03/2022,15,15,kg,,גאיה גינה,0
Thursday 24/03/2022,חנות הגינה ,,,תות שדה,24/03/2022,1,1,kg,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",21/03/2022,20,20,hd,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"(חסה) חמאה
Full-Size",21/03/2022,15,15,hd,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"(חסה) סלנובה
Full-Size",21/03/2022,1,0,cs,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"בזיל
Full-Size",21/03/2022,6,6,cs,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"סלרי
Full-Size",21/03/2022,15,15,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"מנגולד
Full-Size",21/03/2022,10,10,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"(ירק) כוסברה
Leaf",21/03/2022,20,20,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",21/03/2022,6,6,cs,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"(ירק) שמיר
Leaf",21/03/2022,15,15,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"קייל
Full-Size",21/03/2022,6,6,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"לאושטיאן
Full-Size",21/03/2022,10,10,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",21/03/2022,15,15,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,תרד ניוזילנדי,21/03/2022,10,10,kg,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",21/03/2022,6,6,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",21/03/2022,10,10,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",21/03/2022,12,12,cs,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"כרוב
Full-Size",21/03/2022,5,5,kg,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"גזר
Full-Size",21/03/2022,10,10,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"קולרבי
Full-Size",21/03/2022,6,6,kg,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,כרישה,21/03/2022,5,5,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"אפונה
Full-Size",21/03/2022,1.5,1.5,kg,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"צנונית
Full-Size",21/03/2022,8,8,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"צנון
Full-Size",21/03/2022,3,3,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"שום ירוק
Scapes",21/03/2022,8,8,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,"תבלין - אזוב
Full-Size",21/03/2022,2,2,bn,,גאיה גינה,0
Monday 21/03/2022,חנות הגינה ,,,תות שדה,21/03/2022,1,0,kg,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",17/03/2022,25,25,hd,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"(חסה) חמאה
Full-Size",17/03/2022,15,15,hd,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"(חסה) סלנובה
Full-Size",17/03/2022,15,15,cs,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"בזיל
Full-Size",17/03/2022,15,15,cs,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"סלרי
Full-Size",17/03/2022,10,10,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"(ירק) כוסברה
Leaf",17/03/2022,20,20,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",17/03/2022,6,6,cs,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"(ירק) שמיר
Leaf",17/03/2022,10,10,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"קייל
Full-Size",17/03/2022,6,6,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"לאושטיאן
Full-Size",17/03/2022,10,10,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",17/03/2022,25,25,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,תרד ניוזילנדי,17/03/2022,2.5,2.5,kg,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",17/03/2022,10,10,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",17/03/2022,10,10,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",17/03/2022,12,12,cs,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"כרוב
Full-Size",17/03/2022,8,8,kg,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,כרישה,17/03/2022,6,6,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"אפונה
Full-Size",17/03/2022,1,1,kg,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"צנון
Full-Size",17/03/2022,2,2,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,Jicama חיקאמה,17/03/2022,3,3,kg,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,"תבלין - אזוב
Full-Size",17/03/2022,2,2,bn,,גאיה גינה,0
Thursday 17/03/2022,חנות הגינה ,,,תות שדה,17/03/2022,1,0,kg,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",14/03/2022,25,25,hd,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"(חסה) חמאה
Full-Size",14/03/2022,15,15,hd,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"(חסה) סלנובה
Full-Size",14/03/2022,15,15,cs,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"בזיל
Full-Size",14/03/2022,8,8,cs,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"סלרי
Full-Size",14/03/2022,6,6,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"מנגולד
Full-Size",14/03/2022,10,10,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"(ירק) כוסברה
Leaf",14/03/2022,20,20,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",14/03/2022,8,8,cs,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"(ירק) שמיר
Leaf",14/03/2022,15,15,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"קייל
Full-Size",14/03/2022,8,8,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"לאושטיאן
Full-Size",14/03/2022,10,10,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",14/03/2022,25,25,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,תרד ניוזילנדי,14/03/2022,3,3,kg,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",14/03/2022,15,15,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",14/03/2022,8,8,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",14/03/2022,20,20,cs,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"כרוב
Full-Size",14/03/2022,8,8,kg,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"גזר
Full-Size",14/03/2022,10,10,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"קולרבי
Full-Size",14/03/2022,4,4,kg,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,כרישה,14/03/2022,8,8,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"אפונה
Full-Size",14/03/2022,2,2,kg,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"צנונית
Full-Size",14/03/2022,6,6,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"צנון
Full-Size",14/03/2022,3,3,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,"תבלין - אזוב
Full-Size",14/03/2022,2,2,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,תבלין - מרווה,14/03/2022,2,2,bn,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,תפוז,14/03/2022,8,8,kg,,גאיה גינה,0
Monday 14/03/2022,חנות הגינה ,,,תות שדה,14/03/2022,2,2,kg,,גאיה גינה,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"(חסה) רומית
Full-Size",10/03/2022,25,25,hd,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"(חסה) חמאה
Full-Size",10/03/2022,10,10,hd,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"(חסה) אייסברג
Full-Size",10/03/2022,10,10,hd,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"(חסה) סלנובה
Full-Size",10/03/2022,10,10,cs,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"סלרי
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"מנגולד
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"(ירק) כוסברה
Leaf",10/03/2022,20,20,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"גרגר הנחלים
Full-Size",10/03/2022,5,5,cs,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"(ירק) שמיר
Leaf",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"קייל
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"(ירק) פטרוזיליה
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"(ירק) בצל ירוק
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"בייבי - רוקט
Baby Leaf",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"בייבי מיקס
Full-Size",10/03/2022,20,20,cs,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"גזר
Full-Size",10/03/2022,6,6,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,כרישה,10/03/2022,1,1,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"צנונית
Full-Size",10/03/2022,3,3,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"צנון
Full-Size",10/03/2022,3,3,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,"תבלין - אזוב
Full-Size",10/03/2022,2,2,bn,,Nimrod Wald,0
Thursday 10/03/2022,חנות הגינה ,חנות הגינה,#5EA2EE,תפוז,10/03/2022,10,10,kg,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"(חסה) רומית
Full-Size",10/03/2022,10,10,hd,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"(חסה) חמאה
Full-Size",10/03/2022,10,10,hd,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"(חסה) סלנובה
Full-Size",10/03/2022,10,10,cs,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"סלרי
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"(ירק) כוסברה
Leaf",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"גרגר הנחלים
Full-Size",10/03/2022,10,10,cs,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"לאושטיאן
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"(ירק) פטרוזיליה
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"(ירק) בצל ירוק
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Thursday 10/03/2022,עופר ברוג,חנות הגינה,#9A2D89,"גזר
Full-Size",10/03/2022,10,10,bn,,Nimrod Wald,0
Tuesday 08/03/2022,גפן קרולה,חנות הגינה,#B5FD6D,"(חסה) רומית
Full-Size",08/03/2022,8,8,hd,,Nimrod Wald,0
Tuesday 08/03/2022,גפן קרולה,חנות הגינה,#B5FD6D,"(חסה) חמאה
Full-Size",08/03/2022,8,8,hd,,Nimrod Wald,0
Tuesday 08/03/2022,גפן קרולה,חנות הגינה,#B5FD6D,"(חסה) אייסברג
Full-Size",08/03/2022,5,5,hd,,Nimrod Wald,0
Tuesday 08/03/2022,גפן קרולה,חנות הגינה,#B5FD6D,"(חסה) סלנובה
Full-Size",08/03/2022,19,19,cs,,Nimrod Wald,0
Tuesday 08/03/2022,גפן קרולה,חנות הגינה,#B5FD6D,"גרגר הנחלים
Full-Size",08/03/2022,2,2,cs,,Nimrod Wald,0
Tuesday 08/03/2022,גפן קרולה,חנות הגינה,#B5FD6D,"גזר
Full-Size",08/03/2022,7,7,bn,,Nimrod Wald,0
Tuesday 08/03/2022,גפן קרולה,חנות הגינה,#B5FD6D,"תבלין - אזוב
Full-Size",08/03/2022,2,2,bn,,Nimrod Wald,0
Tuesday 08/03/2022,גפן קרולה,חנות הגינה,#B5FD6D,תבלין - מרווה,08/03/2022,2,2,bn,,Nimrod Wald,0
Tuesday 08/03/2022,גפן קרולה,חנות הגינה,#B5FD6D,תפוז,08/03/2022,11,11,kg,,Nimrod Wald,0
Monday 07/03/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",07/03/2022,25,25,hd,,גאיה גינה,0
Monday 07/03/2022,חנות הגינה ,,,"(חסה) חמאה
Full-Size",07/03/2022,15,15,hd,,גאיה גינה,0
Monday 07/03/2022,חנות הגינה ,,,"(חסה) אייסברג
Full-Size",07/03/2022,15,15,hd,,גאיה גינה,0
Monday 07/03/2022,חנות הגינה ,,,"(חסה) סלנובה
Full-Size",07/03/2022,15,15,cs,,גאיה גינה,0
Monday 07/03/2022,חנות הגינה ,,,"סלרי
Full-Size",07/03/2022,16,16,bn,,גאיה גינה,0
Monday 07/03/2022,חנות הגינה ,,,"מנגולד
Full-Size",07/03/2022,6,6,bn,,גאיה גינה,0
Monday 07/03/2022,חנות הגינה ,,,"(ירק) כוסברה
Leaf",07/03/2022,20,20,bn,,גאיה גינה,0
Monday 07/03/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",07/03/2022,10,10,cs,,גאיה גינה,0
